id,手機螢幕溫度(平均),手機螢幕溫度(最大),手機背蓋溫度(平均),平均APP運作指標/小時,充電時間指標,手機電池電量,CPU跑分階級,手機外殼/包膜指標,外型平均曲率,上網頻率指標,通話頻率指標,新機/二手/老舊,內容容量比率,CPU效能等級,
1582,44.69047619,52.30952381,69.2,365.4,0.621621622,59.3975469,3,0.223996922,0.057579034,1247,1014,0,0.994995416,1,
1583,36.19818406,41.16666667,35.93068695,635.3497833,0.018518519,80.72233188,3,0.043113504,-0.039092027,2554.206775,2411.568665,0,0.998687148,1,
1584,56.21428571,60.14285714,44.11333333,3086,0.328125,85.71428571,4,0.066408135,0.059680343,5838,5540,0,0.875856249,2,
1585,44.07142857,47.4047619,39.62,146,0.217391304,50.79365079,3,0.084691219,-0.02441,3815,3549,0,0.99406636,1,
1586,33.78571429,46.69047619,62.20666667,553,0.018181818,76.93001443,3,0.102661289,0.03533191,393.8,0,0,0.787759347,1,
1587,53.80952381,61.64285714,54.46,3419,0.682352941,89.73665224,4,0.06328965,0.083156834,5486,4902,0,0.848042425,2,
1588,54.33333333,60.16666667,44.49333333,1467,0.435897436,93.63275613,3,0.047611665,-0.08223,3046,2716,0,0.863545545,1,
1589,37.95238095,45.76190476,53.13333333,1091,0.267857143,85.56170497,3,0.075250849,0.116394928,1933,1532,1,0.883762066,1,
1590,42.19047619,51.16666667,63.55333333,328.4,0.465346535,60.31746032,3,0.155791566,0.084294303,3288,3104,0,0.899156253,1,
1591,34.52380952,45.4047619,63.11333333,262.8,0,51.33477633,3,0.178352669,0.107308719,295.5,0,1,0.881109103,1,
1592,36.04892694,41,44.11408997,200.607494,0,81.15605371,3,0.081489988,0.134811282,3789.972671,3367.308327,0,0.992108881,1,
1593,46.2654012,50.95238095,54.86115011,1197.472789,0,71.42189549,3,0.139107212,0.144368753,5314.646354,4894.264614,0,1,1,
1594,25.61904762,37,64.08,354.3,0.457943925,76.35281385,3,0.10967347,0.152023643,658.4,231,1,0.254253276,1,
1595,40.11904762,47.66666667,50.67333333,952,0.222222222,85.43491014,3,0.058660783,-0.1142,1147,683.7,1,0.794556301,1,
1596,44.69047619,51.4047619,62.42,372,0,92.22977307,3,0.070467748,0.023392381,1001,917.7,0,0.92168402,1,
1597,46.0952381,57.83333333,55.50666667,606.8,0.385826772,91.62733632,4,0.08154203,0.080836656,625.3,0,1,0.930885102,2,
1598,45.69047619,51,64.40666667,73.16,0.162790698,59.03679654,4,0.159884676,0.087156314,1813,1441,0,0.904798612,2,
1599,67.88095238,75.19047619,60.76,1461,0.311111111,53.55339105,3,0.081329867,-0.1483,4184,3940,0,0.980953277,1,
1600,60.21428571,64,51.77333333,2553,0.863636364,83.78218619,4,0.046102859,0.019023333,4599,4370,0,1,2,
1601,38.7215518,45.16666667,58.79561869,393.9281977,0,67.60499794,3,0.133271798,-0.13940227,4212.929797,3965.098549,0,0.930319726,1,
1602,45.52380952,49,55.02666667,108.7,0.807692308,96.15383977,3,0.049319975,0.187030272,4619,4472,0,0.998098257,1,
1603,39.26190476,56.52380952,87,496.9,0.296,59.79437229,3,0.304877281,-0.05052,314.2,0,1,0.868967502,1,
1604,33.07142857,46.61904762,86.8,288.5,0.430656934,84.04097302,3,0.050752945,0.195190698,133.9,0,1,0.928449176,1,
1605,55.19047619,64.04761905,64.33333333,2617,0.090909091,89.8989899,4,0.052770376,-0.1049,4450,3692,0,0.899959432,2,
1606,48.19047619,55.30952381,62.14,211.7,0.213333333,59.66810967,3,0.179305136,-0.1043,1609,1326,0,0.990904922,1,
1607,68.5,78.0952381,70.53333333,406.4,0.525,55.55555556,3,0.142624363,-0.195,3890,3321,0,0.894974316,1,
1608,61.16666667,64.73809524,47.18666667,809.5,0.602564103,83.59717984,4,0.029300176,-0.132,2764,2505,0,0.96293972,2,
1609,26.64285714,36.11904762,60.89333333,182.7,0.065693431,78.72557756,3,0.062838949,0.022952416,373.4,0,1,0.825204186,1,
1610,41.5,53.4047619,68.73333333,391.2,0.046153846,92.46001367,3,0.071620934,0.032646781,739.6,395.7,1,0.96527869,1,
1611,39.4047619,49.52380952,87,613.9,0.388059701,92.43875522,3,0.071749061,-0.1467,1036,579.6,2,0.915115983,1,
1612,36.97067406,42.92857143,33.93447367,710.7190288,0.600823045,66.1938923,3,0.227828071,-0.062563397,4407.130873,4028.533429,0,0.921773553,1,
1613,35.76190476,45.64285714,55.52666667,305.7,0.472222222,86.15795828,3,0.052754313,0.152077243,2428,2001,0,0.456114119,1,
1614,12.18833124,15.61904762,43.30579122,132.825901,0.020958085,83.61879623,5,0.275031239,0.229236558,1006.400297,651.9908952,0,0.945483375,3,
1615,65.73809524,71.83333333,48.79333333,2143,0.811764706,53.84199134,4,0.070936471,-0.03412,3673,3289,0,0.999121533,2,
1616,54.92857143,63.26190476,53.94,248.6,0.041322314,63.83477633,3,0.108201891,-0.0491,6543,5982,0,0.993989676,1,
1617,55.07142857,62.5952381,41.55333333,622.1,0.06122449,90.87301587,3,0.029860999,0.268344074,4870,4681,0,0.960783642,1,
1618,47.9047619,57.95238095,62.46,200.9,0.166666667,98.35858586,3,0.081443585,0.035051126,7010,6490,0,0.956070786,1,
1619,19.21666667,20.42857143,22.04666667,223.3,0.472727273,77.12999269,3,0.052910116,0.116431185,26.73,0,2,0.584733966,1,
1620,47.64285714,52.69047619,52.51333333,1240,0.142857143,61.92279942,3,0.081525162,0.002690948,2724,2452,1,1,1,
1621,35.7689238,40.16666667,39.37161764,46.31444854,0.149038464,80.6408322,3,0.094909243,0.106200777,4141.802453,3609.921883,0,0.975221515,1,
1622,44.11904762,53.71428571,59.67333333,518.1,0.314516129,60.20923521,3,0.147416711,0.002874457,1341,1059,1,0.915567282,1,
1623,57.80952381,63.92857143,53.32,1213,0.165137615,94.22799423,3,0.031079588,-0.1323,4213,4028,0,0.8525092,1,
1624,22.31428571,27.85714286,78.2,153.3,0.055555556,54.52741703,3,0.137699783,0.266943396,68.36,0,1,0.793754722,1,
1625,54.73809524,65.23809524,67.73333333,1519,0.348484848,92.20424753,3,0.068927914,0.042388145,1437,721.5,0,0.91040388,1,
1626,51.97619048,60.11904762,56.28,1516,0.078125,58.91053391,4,0.13982296,-0.0703,4428,3885,0,0.974929455,2,
1627,41.94058954,44.66666667,40.57461802,283.7599948,0,81.78974402,3,0.094135381,0.004436215,4018.208683,3877.237648,0,1,1,
1628,27.58716983,33.26190476,57.63978068,142.8474647,0,66.50936786,4,0.164360538,-0.045136772,1497.369966,1172.632771,0,1,2,
1629,53.95238095,60.19047619,54.47333333,1367,0,94.06565657,3,0.040409975,-0.1007,3501,3294,0,0.919679905,1,
1630,60.04761905,64.21428571,40.82,614.9,0.551724138,92.41388843,3,0.03813161,-0.0343,5760,5424,1,0.995998829,1,
1631,42.80952381,48.14285714,79.06666667,208.7,0.517241379,83.87213661,3,0.064467289,0.475367766,1185,1003,0,0.888138287,1,
1632,42.65907796,46.52380952,28.82426453,857.4120327,0.67512691,67.61166333,3,0.188748866,-0.007098826,4296.482346,4016.019709,0,0.971730351,1,
1633,18.6022179,22.61904762,32.08591461,540.0669793,0.310344815,66.29914075,3,0.085813016,0.17336823,1045.024331,803.9512603,0,0.931807663,1,
1634,55.92857143,59.95238095,66.17333333,402.9,0.125,59.28932179,4,0.108542152,-0.3992,1458,1193,0,0.979772245,2,
1635,30.19047619,38.73809524,61.39333333,289.5,0.756756757,50.54112554,3,0.080536947,0.045801254,1943,1730,0,0.972060444,1,
1636,42.21428571,49.38095238,51.02,86.81,0.012987013,84.10690933,3,0.076723211,0.119841866,3075,2784,0,0.993552766,1,
1637,40.33333333,48.21428571,64.16,166.5,0,80.68181818,3,0.046334248,0.102029061,2907,2686,0,0.748098889,1,
1638,37.7766433,43.30952381,37.81630961,1225.794167,0.165714279,81.78055301,3,0.061367553,0.009946993,3800.167561,3310.435862,0,0.982213497,1,
1639,43.47619048,51.11904762,66.54666667,199.5,0.393258427,59.3975469,4,0.232764393,0.00947821,871.4,426.8,0,0.966309676,2,
1640,9.954703921,13.57142857,34.36129761,167.3802633,0.339285702,83.68988898,6,0.517953217,0.138261825,808.3652373,519.9992092,0,0.326703787,4,
1641,13.86456299,14.11904762,5.627979279,188.0329509,0.024390243,62.97844029,4,0.029667521,0.053861368,272.8681769,88.57230137,0,0,2,
1642,58.23809524,66.76190476,71.2,777.3,0.069444444,84.87154892,3,0.062678419,0.161082082,2420,2136,0,0.933922661,1,
1643,40.73809524,48.16666667,77.4,690.2,0.071428571,53.86002886,3,0.120265588,-0.06529,767.7,396,0,0.972409086,1,
1644,20.35392689,24.66666667,33.41361491,302.9626214,0.42592594,68.48220404,4,0.06431514,-0.011726013,506.8845349,272.1908129,0,0.644037783,2,
1645,63.0952381,69.02380952,62.64666667,1462,0.029411765,54.16666667,3,0.089079514,0.137813876,4446,4327,0,0.998653539,1,
1646,33.62211391,39.88095238,67.99891663,1242.229082,0.123853214,70.38941466,3,0.15958859,-0.11675071,1439.264512,1003.073726,0,0.987520237,1,
1647,31.75904774,34.97619048,47.81064351,122.5577378,0.333333343,74.23863414,3,0.078812055,0.199738428,3278.11181,3100.555935,0,0.809566557,1,
1648,30.07142857,40.71428571,66.44,299.7,0.030769231,84.24954747,3,0.060650405,0.136746303,109.1,0,0,0.873822684,1,
1649,12.8315328,17.19047619,30.47568766,237.3600099,0.415966392,99.52858095,5,0.058756314,-0.063425988,1017.360988,618.7910513,0,0.828156054,3,
1650,37.66666667,41.33333333,53.16666667,412.3,0.169014085,77.14646465,3,0.074742608,-0.2603,1341,1122,0,0.767829217,1,
1651,35.79783703,39.66666667,27.89413198,1252.631198,0.125475287,70.87710411,3,0.156718105,0.034508176,3595.079856,3316.148246,1,1,1,
1652,44.23809524,60.04761905,62.98,517.7,0.0375,61.94083694,3,0.170122504,0.031464795,3185,2612,0,0.761110322,1,
1653,44.23343331,47.92857143,40.77175395,925.2686248,0.173913047,67.65437132,3,0.135070637,-0.536787808,4405.61109,3960.813043,0,0.99331212,1,
1654,41.5,53.4047619,68.73333333,391.2,0.046153846,59.92063492,3,0.180939704,0.032646781,739.6,395.7,1,0.937322124,1,
1655,11.12368484,15.33333333,24.10915121,68.32119408,0.030303031,98.30728528,6,0.075671539,0.144012481,728.4242811,413.7990522,1,0.903881431,4,
1656,44.14285714,50.16666667,49.38666667,159.5,0.343283582,95.68760225,3,0.051661652,0.094349233,5409,4983,0,0.875325229,1,
1657,38.74482364,46.30952381,46.47296651,2006.026164,0.191881925,66.18690438,3,0.235795885,0.015097307,3807.60168,3325.815207,0,0.956498206,1,
1658,30.26190476,35.57142857,60.23333333,254.9,0.042553191,73.23232323,3,0.030780716,0.051118637,2537,2266,1,0.903232821,1,
1659,21.24108451,28.19047619,37.43801626,972.9881359,0.596330285,72.72471594,3,0.100554831,0.038973346,1229.860166,656.1614893,0,0.832265973,1,
1660,13.15771048,15.69047619,31.76314291,101.5347279,0,83.63366178,5,1.20489645,-0.050896231,1565.686854,1327.081106,0,0.999235049,3,
1661,48.80952381,53.9047619,54.17333333,484.8,0.632653061,90.56637807,3,0.124954402,0.113174945,1557,1139,0,0.795346794,1,
1662,19.45342582,21.9047619,31.93905385,101.1622781,0.172839507,67.23160718,3,0.068366818,0.242546961,1366.035464,1067.576306,0,0.705457628,1,
1663,36.30952381,44.21428571,72.13333333,240.7,0.035294118,84.36967482,3,0.075451106,-0.007472,775.3,502.1,1,0.91841835,1,
1664,40.54761905,47.07142857,57.94666667,265.6,0.317307692,86.45860837,3,0.068102397,0.016664831,3588,3250,0,0.964901828,1,
1665,47.07498896,48.54761905,36.3899943,1121.240838,0,67.20488052,3,0.118184976,0.140249148,5006.459059,4772.144311,0,0.981313705,1,
1666,58.28571429,64.04761905,43.25333333,1226,0.101265823,58.94660895,4,0.11945495,-0.1315,3875,3443,0,0.996380785,2,
1667,36.21428571,45.88095238,58.52666667,725,0,85.42105678,3,0.068343148,-0.06801,1016,324.9,2,0.731871767,1,
1668,11.59777105,12.35714286,21.51118469,107.7380265,0.226804122,82.40523961,5,0.118156753,-0.054165501,538.3570358,352.7947264,0,1,3,
1669,38.66666667,47.14285714,66.57333333,229.9,0.105263158,76.93001443,3,0.058000814,0.115349097,1173,744.9,0,0.954874495,1,
1670,42.53718785,46.47619048,26.81730398,1308.968821,0.496815294,66.19922183,3,0.140476733,0.008844706,4653.027137,4175.55479,0,0.959854901,1,
1671,64.92857143,72.73809524,53.28666667,663.3,0.094117647,83.7484588,3,0.063829787,-0.01791,4343,4064,0,0.720349197,1,
1672,63.69047619,71.42857143,51.49333333,2285,0.518518519,83.91053391,4,0.036565341,-0.06351,4329,3800,0,0.879974541,2,
1673,47.83333333,55,57.40666667,360.6,0.234042553,60.11904762,3,0.102362975,0.004716466,1595,1496,1,0.99527845,1,
1674,36,44.26190476,69.93333333,190.7,0.5,85.38548715,3,0.078612611,0.245307123,3353,2993,1,0.738500884,1,
1675,35.0952381,45.42857143,51.08666667,352.5,0.509803922,85.13933644,3,0.090982109,0.026205798,1962,1443,1,0.894398557,1,
1676,47.18428258,50.19047619,33.94689687,838.9449472,0,71.32859686,3,0.15461871,0.018761262,5084.131209,4879.713079,0,1,1,
1677,67.28571429,78.16666667,59.29333333,6.387957614,0.333333333,85.11993718,3,0.071523711,-0.0204,3427,3201,1,0.938838116,1,
1678,57.33333333,61.5952381,41.33333333,381.3,0.022222222,91.7027417,3,0.063128568,-0.08163,5149,4832,0,0.924492817,1,
1679,26.03622291,37.4047619,53.95283,778.7850363,0.318713456,76.46185385,3,0.096147321,0.078001417,921.3040927,136.7918551,0,0.908582687,1,
1680,46.45238095,51.42857143,51.06666667,879.1,0.103448276,95.02322612,3,0.03074234,0.00025133,3070,2736,1,0.951760919,1,
1681,36.36669341,41.04761905,41.59728495,871.8920903,0.047337279,67.48084854,3,0.189962,0.003822296,3651.817701,3215.472868,0,0.889383018,1,
1682,57.19047619,62.97619048,45.18,471.1,0.097014925,95.71026161,3,0.080303729,-0.05352,4669,4287,1,0.999180293,1,
1683,41.38095238,45.88095238,52.33333333,576.2,0,78.82395382,3,0.07684271,-0.1295,2658,2485,0,0.775656872,1,
1684,58.21428571,63.23809524,43.68666667,943.1,0.115384615,94.40501642,3,0.031310804,-0.03213,5453,4765,2,0.99242749,1,
1685,47.23809524,55.0952381,41.52,103.3,0.037593985,63.02308802,3,0.146867514,-0.0521,4861,4634,0,0.986066634,1,
1686,33.83333333,49.11904762,84.6,633.1,0.04109589,91.91919192,3,0.072284475,0.038069384,397.6,0,0,0.911311866,1,
1687,20.82551793,27,41.35363515,581.8452595,0.104072399,71.18426062,3,0.044333402,0.102717109,701.3532731,135.8610536,0,0.9015131,1,
1688,44.83407447,50.97619048,47.08800252,507.3022429,0.376854599,67.72340083,3,0.184248239,-0.042603839,4861.876762,4132.200092,0,0.324507862,1,
1689,13.55242484,18.04761905,37.91819509,162.6725849,0.049844235,82.99066593,6,0.231513202,-0.002907498,1178.921765,618.7910513,0,0.854863882,4,
1690,36.52380952,46.97619048,64.5,226.2,0.014814815,52.25468975,3,0.204830557,0.02573895,2805,2538,1,0.878489981,1,
1691,45.45238095,51.61904762,59.72,998.6,0.180722892,94.47683963,3,0.062532745,-0.03847,2160,1718,0,0.657733356,1,
1692,36.97067406,42.92857143,33.93447367,710.7190288,0.600823045,67.96270904,3,0.142697573,-0.062563397,4407.130873,4028.533429,0,0.842458427,1,
1693,61.23809524,70.0952381,51.22666667,2496,0.336734694,85.82251082,4,0.040075816,-0.004914,4044,3403,0,0.855605218,2,
1694,57.5,61.78571429,47.01333333,647.8,0.253968254,59.61399711,3,0.060086478,0.064855988,5768,5363,1,0.990823305,1,
1695,16.29393659,17.16666667,21.16407649,137.2735941,0.258064508,61.45033307,3,0.028312542,-0.029579198,335.522799,112.4040422,0,0.591137648,1,
1696,12.45176479,15.33333333,36.04036967,180.8638124,0.147113591,83.55505276,4,0.293854833,0.024684548,713.462123,499.6547688,1,0.999770385,2,
1697,37.11904762,45.5952381,50.24666667,556.4,0.038961039,85.13979074,3,0.071545735,-0.07922,1915,1443,1,0.87504374,1,
1698,48.30952381,54.71428571,69.6,212.4,0.039473684,59.28932179,3,0.103309669,0.019662008,1806,1530,0,0.981013816,1,
1699,31.35714286,39.85714286,62.66,270.3,0.47706422,52.02020202,3,0.194277167,0.08868586,1273,1084,5,0.895901005,1,
1700,44.71428571,50.38095238,60.94666667,3399,0.880952381,58.62193362,4,0.154534966,0.089217731,6615,6296,0,1,2,
1701,27.15739804,35.11904762,46.8747406,626.5290321,0,61.49020734,4,0.137959257,-0.073089749,800.6477669,0,0,0.973687232,2,
1702,64.38095238,68.61904762,52.30666667,1422,0.40952381,83.04473304,3,0.036181126,-0.153,2796,2368,0,0.951955501,1,
1703,19.70816331,25.92857143,46.69186401,257.5111837,0.189393938,68.93642538,3,0.172716945,0.142210305,471.8387696,217.7310345,0,0.658342481,1,
1704,30.37468901,39.38095238,56.38880412,136.3948482,0.092063494,66.87364255,3,0.18560642,0.02643556,3162.200335,2535.03467,0,0.787000299,1,
1705,40.02380952,48.57142857,67.6,434.9,0.5,88.65440115,3,0.086408168,-0.03569,2243,1898,0,0.566047203,1,
1706,31.95238095,37.57142857,61.22666667,710,0.071428571,50.77561328,3,0.132973403,0.000055445,1968,1762,0,1,1,
1707,65.52380952,70.97619048,50,1213,0.049180328,83.24242064,3,0.059790213,0.060722251,3291,3094,0,0.999170246,1,
1708,47.88095238,54.14285714,54.25333333,2036,0,91.21505603,4,0.053583547,0.065289932,5278,4967,0,0.999948707,2,
1709,35.26190476,40.64285714,47.96666667,826.1,0.631578947,74.69336219,3,0.032497466,-0.01483,1160,849.5,1,0.950392138,1,
1710,51.64285714,58.28571429,63.66666667,194,0.019230769,62.51803752,3,0.18091093,0.05021693,4434,4117,1,0.960758703,1,
1711,8.560252598,8.595238095,2.913417498,27.88559364,0.234042555,83.45212183,6,0.216443896,0.076079279,279.1715835,114.5626154,0,0.204367533,4,
1712,20.92142857,23.61904762,55.72666667,436,0.333333333,53.31890332,3,0.132448211,-0.01162,604.9,382.4,0,1,1,
1713,61.52380952,66.33333333,53.41333333,1372,0.84057971,84.52380952,3,0.036345273,-0.06081,2668,2295,0,0.930191972,1,
1714,38.0952381,43.69047619,49.89333333,306.5,0.127659574,86.05657477,3,0.063894182,0.142310171,4220,3655,0,0.999945442,1,
1715,33.26190476,43.69047619,59.06,519.5,0.653846154,52.65151515,3,0.112528436,0.281614299,1755,1137,1,0.814913307,1,
1716,35.26190476,40.64285714,47.96666667,826.1,0.631578947,50.16233766,3,0.076064996,-0.01483,1160,849.5,1,1,1,
1717,17.85452125,19.35714286,31.84069061,124.1528667,0.186666667,83.86738319,5,0.158058167,0.009493667,2008.954947,1824.6162,1,0.992582927,3,
1718,36.11904762,43.23809524,54.49333333,500.1,0,76.85786436,3,0.084858499,-0.07981,642,176,0,0.728949182,1,
1719,39.5,44,57.53333333,190.2,0.009615385,50.52308802,4,0.196222305,-0.2868,268.1,103.1,1,0.983389812,2,
1720,22.31428571,27.85714286,78.2,153.3,0.055555556,79.46991112,3,0.06754481,0.266943396,68.36,0,1,0.8718207,1,
1721,43.6889009,48.5,47.3158315,281.7949534,0.017316017,66.90478088,3,0.114633821,0.014153383,4221.874013,3877.237648,0,0.978811562,1,
1722,42.87255859,47.35714286,40.78602346,663.5695092,0.335164845,71.53368072,3,0.137896359,0.005887853,4594.907915,4363.510801,0,0.998250041,1,
1723,32.47619048,39.52380952,92.4,225.8,0.304347826,84.17403572,3,0.081792258,0.294639407,412.8,161,0,0.633757831,1,
1724,55.95238095,63.04761905,59.66666667,217.8,0.384615385,91.55844156,3,0.052581348,-0.0771,2211,1992,0,0.975416115,1,
1725,32.83333333,45,72.33333333,168.9,0.275229358,51.26262626,3,0.228599116,0.098820628,112.8,0,1,0.758243732,1,
1726,36.17303176,41.69047619,39.93571981,1080.687795,0.036866359,81.55734755,3,0.061670754,0.068561152,4207.410575,3868.489788,0,0.939698994,1,
1727,43.980399,49.61904762,37.78995768,995.9824242,0.0746888,81.5342079,3,0.0888988,-1.86509E-05,4692.234588,4011.614534,0,0.283908695,1,
1728,52.5,58.16666667,63.18666667,345.7,0.446153846,95.95015698,3,0.063696995,-0.1044,6877,6643,0,0.947838346,1,
1729,40.64285714,52.07142857,57.14,372.3,0.037383178,60.33549784,3,0.172360659,0.083291739,2523,2030,0,0.889862733,1,
1730,13.66894386,14.28571429,11.00938924,49.80287522,0.275000006,64.16667531,4,0.128968149,0.344695061,465.3289635,341.0330443,0,0.138572618,2,
1731,24.08402507,28.11904762,56.43767802,147.5644703,0,67.0331893,4,0.108599283,0.017406685,1008.694094,668.9650875,0,0.978915691,2,
1732,65.52380952,70.97619048,50,1213,0.049180328,81.63780664,3,0.068619899,0.060722251,3291,3094,0,0.965002187,1,
1733,48.71428571,58.83333333,63.60666667,297.7,0.666666667,92.41765196,3,0.070091426,-0.01223,1199,933.9,1,0.857341859,1,
1734,25.47619048,28.80952381,19.86666667,456.5,0.182926829,47.47474747,3,0.186708838,0.14208734,666.8,427.3,1,0.949884591,1,
1735,31.17857143,37.04761905,49.79757182,129.2136971,0.004672897,76.38769829,3,0.035470944,0.119450465,2971.45448,2764.848334,0,0.763035476,1,
1736,55.11904762,62.85714286,54.75333333,140.6,0.041322314,64.10533911,3,0.054705825,0.010185537,5471,5229,0,0.996889873,1,
1737,30.36706543,33.52380952,44.05515035,185.2787466,0.009090909,59.44387639,3,0.14733167,0.070504181,3267.730224,2893.375736,0,0.794815719,1,
1738,53.35714286,59.61904762,55.46666667,423.9,0.092307692,98.39875496,3,0.055031482,-0.03288,6544,6015,0,0.990597567,1,
1739,68.16666667,72.33333333,40.84666667,712.7,0.210526316,52.84992785,3,0.158041507,-0.2567,3668,3317,0,0.999117305,1,
1740,66.5952381,70.47619048,37.59333333,763.4,0.217821782,82.18620439,3,0.052357245,0.196293071,3747,3323,0,0.999252326,1,
1741,54.14285714,61.07142857,65.04666667,424.6,0.152173913,60.04689755,3,0.166411906,-0.1062,2361,1754,0,0.995442173,1,
