手機螢幕溫度(最大),手機背蓋溫度(平均),平均APP運作指標/小時,手機電池電量,內容容量比率,Underclocking
63.76190476,68.2,373.1,91.1976912,0.874558776,0
53.21428571,45.98666667,68.4,95.32685919,0.991943288,0
17.57142857,20.68836975,117.9024442,65.34192729,0.847353046,0
72.38095238,43.00666667,1531,82.70003212,0.998204082,0
38.92857143,35.70326996,1071.481263,70.69749066,1,0
71.42857143,51.49333333,2285,55.05050505,0.999214947,0
52.26190476,48.83333333,289.2,59.63203463,0.995933697,0
65.61904762,56.96666667,1206,59.92063492,0.999401251,0
46.4047619,64.62666667,456.1,51.08225108,0.974309338,1
35.35714286,58.58666667,528.9,75.48701299,0.607177282,0
22.88095238,46.65759786,123.1907491,83.24302141,0.837792538,1
59.16666667,53.2,548.5,92.39714691,0.973039909,0
34.80952381,61.05653381,849.1894534,61.12221364,0.931451857,1
35.95238095,65.54666667,238.4,75.73953824,0.600666046,1
11.23809524,26.06057739,240.9129647,83.44321825,0.741635501,0
31,43.3950297,190.5983904,65.12380997,0.999078688,0
55.02380952,61.84666667,914.6,94.55749759,0.88918029,1
57.80952381,58.94666667,369.2,91.45142491,0.997387466,0
63.28571429,74.46666667,1144,91.03535354,0.995767994,0
44.61904762,31.20895386,645.299918,65.99401356,0.948189497,0
36.92857143,46.94688416,1173.557421,64.02858752,0.955210567,0
63.23809524,36.87333333,311.9,61.70634921,0.994261022,0
41.35714286,50.92,103.3,76.85786436,0.749851826,0
64.35714286,41.70666667,365.4,99.58513709,0.964354923,0
49.0952381,40.09333333,122.1,64.08730159,0.998916256,0
51.85714286,69.4,417.8,92.46352342,0.467284377,1
51.0952381,61.5,611.7,94.16106569,0.982861281,1
28.5952381,58.40394084,232.7855496,68.88036863,0.90109992,0
32.16666667,42.3437678,388.1019715,66.86997119,0.915963411,0
15.61904762,43.30579122,132.825901,98.91752394,0.560226738,1
45.88095238,58.52666667,725,54.52741703,0.942877484,1
52.21428571,53.63333333,273.8,95.54473304,0.80733459,1
59.47619048,51.68,1357,93.7950938,0.821072691,0
49.04761905,70.26666667,473.5,59.43362193,0.977745786,0
60.85714286,57.54,2987,88.5032072,0.984676555,1
57.19047619,69.2,313.4,92.09360269,0.936025505,1
64.52380952,41.96,1584,55.08658009,0.999165885,0
52.07142857,79.33333333,587.2,91.01731602,0.971835646,0
62.5,51.80666667,899.7,55.88023088,0.998721486,0
42.23809524,61.59333333,309.1,84.61534204,0.963382601,1
48.47619048,67.26666667,125.4,87.17137828,0.974734848,1
31.23809524,42.86012268,210.9424746,66.78666939,0.826873124,0
59,54.94666667,968.5,96.25215309,0.954216276,1
38.14285714,51.2,755.2,73.82756133,0.802800635,0
49.85714286,52.98666667,2873,91.12368344,1,0
50.95238095,51.8,733.4,59.37950938,0.994526274,0
20.14285714,29.33296458,191.0600986,65.09417343,0.889381496,1
29,53.74704488,288.9693919,68.46445433,0.409269243,1
32.57142857,49.79977417,261.9067674,71.38071031,0.729149699,1
32.66666667,50.28,379.4,77.42810939,0.996576244,0
49.11904762,46.34061686,901.8653358,67.71591499,0.982430458,0
15.38095238,22.85042827,258.1919978,98.36209117,0.924361408,1
30.23809524,61.50205994,265.1285467,69.34836771,0.706985414,1
39.9047619,63.14229838,1516.667125,80.00260501,1,0
53.83333333,91.6,168.5,59.63203463,0.965604027,0
57.64285714,41.82,319.8,99.06204906,0.82853855,0
53.57142857,50.36,2863,89.53823954,0.828178936,0
48.11904762,49.53328959,1511.82926,81.76464844,0.967951953,1
30.83333333,42.33472188,199.42022,66.65984949,0.843701839,1
61.07142857,45.89333333,1056,92.96645859,0.996352293,1
17.35714286,16.25540415,296.8793636,57.04302477,0.774575472,1
31.69047619,54.12666667,154.3,73.93578644,0.559391457,1
65.5952381,53.67333333,1026,90.42207792,0.966889424,0
50.69047619,48.95099894,1566.086802,81.69843413,0.976106286,1
74.92857143,53.76,687.6,80.82611833,0.98308334,0
47.04761905,40.9345576,1439.196712,66.49427029,0.873366773,1
49.61904762,54.30666667,505.1,91.73881674,0.969974535,0
59.95238095,63.82666667,563.7,91.80675798,0.997388031,1
57.45238095,70.53333333,99.49,92.56559584,0.918210085,0
71.85714286,56.18,335.8,56.90836941,0.956587691,0
9.952380952,15.03761927,102.7663589,80.77276185,0.810033274,0
27.19047619,40.73828888,190.0699729,69.19837587,0.773708642,0
35,37.95071157,263.0856614,67.43973335,0.969191906,1
49.76190476,29.32337443,1125.267353,81.67102867,0.99697268,1
15.11904762,40.48694102,92.60387708,83.43353299,0.522092879,1
15.33333333,36.04036967,180.8638124,83.10062536,0.864907146,0
60.95238095,59.44,828.3,59.92063492,0.993959608,0
64.16666667,41.86,718.2,58.2972583,0.999493701,1
63.23809524,52.26,1168,94.78423062,0.979523593,0
36.28571429,39.02355194,584.8702398,76.09784366,0.786394536,1
35.80952381,46.94,706.2,74.76551227,0.53601415,0
61.5952381,51.64666667,131.8,64.44805195,0.98800145,1
36.9047619,52.59681193,963.2262082,66.42103858,0.487777263,1
49.19047619,50.02666667,554.8,90.27777778,0.712352614,1
41.45238095,72,315.1,84.589929,0.847085484,1
76.57142857,41.32,554.4,52.7958153,0.965574644,0
52.85714286,66.49333333,146.7,96.86147186,0.826532216,0
48.38095238,43.11333333,4371,91.17464644,0.971109783,1
47.83333333,50.54,365.9,80.24891775,0.885118301,1
40.45238095,44.99412028,1085.651939,66.95711908,0.957057893,1
58.54761905,64.78,801.2,91.57647908,0.861713301,1
37.57142857,61.22666667,710,75.63131313,0.604483065,0
38.14285714,51.2,755.2,80.26338489,0.992347168,0
40.69047619,53.19333333,879.9,77.50721501,0.65684685,0
45.28571429,64.5,127.1,51.22655123,0.845698768,0
70.57142857,63.54666667,593.2,85.44667279,0.898311674,1
18,7.191794078,397.3038548,58.2116847,0.84277755,1
19.52380952,31.93204753,162.815763,65.12654334,0.911042752,1
60.16666667,44.76,771.5,91.30591631,0.967945033,0
41.04761905,41.59728495,871.8920903,65.66224906,0.949131727,0
48.35714286,65.32,100.8,87.39363254,0.965802287,1
59.85714286,60.12,2565,90.36796537,0.8669919,0
65.47619048,53.37333333,1504,84.60762529,0.981610733,1
30.66666667,33.31196086,216.7367305,72.04320929,0.249807835,1
14.95238095,25.07957204,82.79176681,83.18932753,0.930961663,0
54.47619048,57.26666667,222.1,92.70925252,0.986672145,1
60.19047619,54.47333333,1367,94.39631726,0.978935185,1
30.95238095,52.87350464,146.0815974,68.93789769,0.806108654,0
51.42857143,51.06666667,879.1,62.06709957,0.980396867,0
29.28571429,48.93421427,406.2935718,56.91713593,0.450439841,1
47.9047619,51.28666667,1012,78.48124098,0.794188862,0
70.52380952,56.93333333,1412,55.6998557,0.98177458,1
34.95238095,47.69146729,667.8428795,61.31728874,0.54326123,1
43.35714286,63.45333333,3551,49.87373737,1,0
49.73809524,52.20666667,147.3,59.14502165,0.995591371,0
47.02380952,56.35333333,980.3,82.81982498,0.99574132,0
23.07142857,44.81665548,849.7923519,81.28496908,0.862541318,1
46.92857143,62.76,1494,78.35497835,0.763742768,1
49.78571429,62.54666667,496.2,61.48989899,0.762885002,0
60.73809524,60.39333333,2593,59.0007215,0.970811545,0
64.02380952,60.94666667,1320,91.33405104,0.999809197,0
13.47619048,36.66954041,148.2210386,83.30737439,0.759081602,0
21.47619048,43.43182882,137.2777598,66.40942163,0.841269081,1
71.64285714,52.50666667,727.4,55.64574315,0.992715432,0
56.97619048,67.26666667,429.1,90.31385281,0.787379582,0
57.9047619,52.67333333,543.3,91.47827638,0.996055508,0
60.92857143,54.50666667,3221,58.04473304,1,0
48.19047619,34.10086314,723.4400844,81.64760298,0.689983189,1
41.88095238,37.30160268,839.1883318,67.56297985,0.983385086,0
66.64285714,60.14666667,947.6,83.68805606,0.99879541,0
65.47619048,53.37333333,1504,86.18326118,0.986854787,0
75,60.51333333,486.1,84.05483405,0.971193416,1
77.38095238,49.9,283.3,79.68975469,0.972275048,0
49.11904762,46.34061686,901.8653358,67.16269004,0.988733292,0
38.47619048,50.83777873,752.5101457,66.04880469,0.773524344,1
33.97619048,60.77333333,113.5,49.85569986,0.966481109,1
48.35714286,46.34,3980,84.88510553,0.999881165,0
34.80952381,61.05653381,849.1894534,67.31261755,0.849096119,0
22.69047619,47.86572266,105.3132337,69.61434138,0.668894053,1
34.73809524,54.15333333,23.4,72.87157287,0.873575993,0
40.42857143,64.8,361.8,51.53318903,0.988623877,1
32.16666667,41.02131144,198.5453761,67.19155759,0.961643636,0
34,46.61208089,326.6892785,71.57533301,0.746567905,1
38.57142857,48.40896606,275.4791518,79.58998778,0.965389431,1
44.61904762,31.20895386,645.299918,81.7857516,1,0
36.14285714,60,296.1,75.84776335,0.514155114,1
53.19047619,53.85333333,537.5,60.02886003,1,1
22.88095238,46.65759786,123.1907491,82.93376248,0.486335099,1
28,58.42,246.5,74.15223665,0.493971003,1
23.61904762,35.65773773,594.8224343,81.24352,0.706812143,0
28.71428571,73.73333333,55.02,53.26479076,0.836466275,1
51.45238095,52.96666667,163.3,59.16305916,1,0
55.5,48.50666667,1614,91.23157031,0.997632506,0
32.35714286,57.80666667,115.9,49.90981241,0.963592549,1
44.28571429,65.04666667,1127,78.28282828,0.766426515,0
35.73809524,37.01652018,740.4716005,75.51818518,0.941014528,0
67.97619048,47.64,203,84.10929689,0.933348488,1
72.54761905,59.63333333,364.1,84.48773449,0.98462254,1
39.33333333,67.53333333,696.8,84.26037303,0.408569429,1
57.19047619,52.48666667,416.5,60.73232323,0.726040434,0
62.95238095,52.47333333,1020,97.04184704,0.836122452,0
57.95238095,50.11333333,408.3,90.98124098,0.758603994,0
52.78571429,35.68,202.7,59.63203463,0.967759981,0
60.35714286,50.85333333,1589,93.75901876,0.827112037,1
53.88095238,57.15333333,1156,95.40888823,0.995179582,0
16.88095238,43.30579122,174.7726514,81.7894382,0.696380436,1
29.35714286,69.4,87.33,78.50882979,0.896483492,0
8.5,4.775396029,60.01252571,83.5936855,0.4093014,0
39.9047619,51.27333333,259.1,77.23665224,0.581007125,1
44.35714286,22.6,780.8,77.09235209,0.817590663,0
64.21428571,56.41333333,1158,85.73232323,0.94250186,1
61.19047619,55.76666667,1097,58.8023088,0.956986216,1
58.52380952,59.02,3670,91.30530046,0.993018504,0
36.85714286,70.13333333,185.7,75.52308802,0.54914617,1
50.5952381,61.64666667,137.3,62.53607504,0.945882567,0
50.16666667,49.38666667,159.5,97.15007215,0.689474403,1
12.04761905,21.51118469,117.8387783,82.19860954,0.997309568,0
14.73809524,43.68296305,46.62752293,96.86091458,0.778765917,1
60.54761905,61.38,1414,94.4817352,0.97126983,0
59,56.28666667,511.9,91.82798694,0.997969681,0
41.30952381,60.14666667,463.5,85.29959697,0.873360697,1
39.9047619,51.27333333,259.1,84.08504407,0.773030385,0
49.61904762,55.73333333,255.8,91.94290497,0.932439678,1
56.73809524,61.76,1096,94.55266955,0.899924095,1
29.64285714,39.97012075,319.6989537,56.15512421,0.823211372,1
73.66666667,38.8,1355,83.00286345,0.908884729,0
54.0952381,57.70666667,764.2,92.72069661,0.910710507,1
63.95238095,64.05333333,1311,94.35425685,0.484085077,1
8.261904762,3.038632711,124.4042239,83.68940382,0.397788465,0
55.19047619,66.8,611.3,92.07049643,0.961257216,1
42.45238095,51.74,3473,74.17027417,0.763514058,0
66.45238095,65.16666667,538.9,59.86652237,0.980936069,0
10.54761905,2.980006854,60.33740546,81.20579383,0.786205391,0
74.92857143,53.76,687.6,82.84987155,0.977910192,1
67.26190476,60.48,253.1,59.54184704,0.900548945,0
17.19047619,46.47222392,121.8250332,83.17776181,0.824923958,1
42.19047619,42.30728658,855.9570914,67.59191616,0.897055089,1
48.42857143,68.26666667,415.5,86.33741008,0.476142342,1
65.57142857,66.5,640.5,90.07936508,0.93349618,0
32.04761905,34.16666667,231.3,52.81385281,0.942571299,1
21.0952381,52.76666667,97.95,52.9040404,0.880373728,1
26.5952381,49.86666667,149.1,73.79148629,0.558122863,0
20.45238095,45.78859965,138.8040173,66.16295702,0.739520958,0
34.14285714,33.18553416,286.5196069,66.64756358,1,0
58.76190476,50.18666667,179.3,92.47340283,0.969631477,0
29.80952381,60.84666667,134.9,79.44561403,0.446583361,1
71.47619048,47.57333333,1999,80.77200577,0.835433861,0
8.5,4.775396029,60.01252571,81.42861963,0.037804391,1
57.16666667,67.93333333,1047,90.89105339,0.754758766,0
36,52.63333333,407.7,79.77953383,0.968389225,0
66.45238095,65.16666667,538.9,91.28787879,0.983625703,1
31.35714286,35.69559479,544.7735657,67.16764717,0.880521238,0
51.21428571,68.2,27.01,95.59177861,0.748267009,1
31.23809524,42.86012268,210.9424746,56.45480826,0.220534563,1
47.85714286,44.96,1077,52.43506494,0.979269131,0
69.95238095,49.4,1929,84.4812668,0.816413603,1
51.0952381,61.54,574.5,90.51226551,0.98183037,1
54.52380952,64.68666667,322.3,90.25974026,0.999542208,0
75.42857143,51.34,1437,56.02453102,0.984929751,0
34.38095238,63.78666667,479,53.24675325,0.660607793,0
69.78571429,45.36666667,2342,84.65007215,0.844499642,0
62.61904762,43.28666667,405.1,60.67821068,1,1
44.45238095,38.06805674,1007.418932,66.15105644,0.928851783,0
56.97619048,67.26666667,429.1,59.37950938,0.994144234,0
56.28571429,56.54,3591,91.24318791,0.986569542,0
51.88095238,76.86666667,628.3,60.26334776,0.73494512,0
66.76190476,71.2,777.3,56.54761905,0.973076613,0
26.45238095,49.32,367.4,72.90764791,0.501488033,0
47.21428571,42.54950714,881.6321911,81.71147766,0.998656213,0
49.85714286,52.98666667,2873,58.63997114,1,0
41.30952381,58.29333333,534.6,85.29198511,0.900797166,1
60,33.94666667,130.2,89.53824745,1,0
45.42857143,51.08666667,352.5,78.15656566,0.58663804,1
47.9047619,66.73657735,1061.193507,67.64666964,0.789642453,1
62.23809524,42.28666667,2680,83.88385533,0.999894947,0
36.47619048,68.6,129.3,51.35281385,0.692623397,0
28.88095238,63.14666667,234,53.1024531,0.984598394,0
40.30952381,51.59103394,1441.533903,67.40464237,0.97543931,1
43.07142857,47.68666667,660.2,85.51626581,0.870924254,0
52.88095238,67.93333333,4412,91.16950255,0.734550791,1
56.57142857,54.6,1206,61.34559885,0.874869438,1
62.5,59.07333333,458,64.35786436,0.988868599,0
61.28571429,36.28666667,491.2,91.96203583,0.999690163,0
12.21428571,20.82402675,224.5167383,92.10727701,0.042854358,1
40.28571429,72.13333333,244.6,84.23249437,0.530427687,1
39.52380952,92.4,225.8,51.46103896,0.87535318,0
28.80952381,41.65869141,318.2168752,55.21800673,0.90552479,1
58.28571429,57.24,430.9,59.68614719,0.877569382,1
59.64285714,64.84,1111,59.77633478,1,1
38.88095238,60.42,161,51.47907648,0.970690858,0
23.66666667,49.9238739,595.2761868,97.58909964,0.946552575,0
34.28571429,74.86666667,94.56,48.88167388,0.986724298,0
63.07142857,52.50666667,1059,63.27561328,0.98085527,0
57.92857143,61.23333333,153.2,91.63059163,0.968331267,1
51.33333333,64.22666667,1250,94.12104187,0.904534027,1
24.21428571,46.70142619,211.9862764,58.11531329,0.443046153,1
45.61904762,44.64,244.6,85.86158917,0.989745927,1
26.45238095,54.82007853,134.0370873,57.79911533,0.965160429,0
61.02380952,75.66666667,794.8,90.98124098,0.868289167,1
51.23809524,51.19333333,545.8,90.74675325,0.773184055,0
32.57142857,49.79977417,261.9067674,66.60161977,0.736179531,0
28.80952381,41.65869141,318.2168752,64.75610884,1,0
62.23809524,42.28666667,2680,83.62193362,0.889015941,0
8.142857143,3.387132645,74.04008702,79.99762857,0.155257124,0
42.83333333,52.64666667,428.3,76.93001443,0.707860027,0
51.21428571,68.2,27.01,95.92352092,0.763380745,0
50.26190476,36.48984273,898.9508629,81.20907698,0.994966447,1
47.78571429,61.28,850.5,75,0.951659542,1
43.21428571,57.43333333,260.3,84.00257884,0.981173224,0
39.21428571,59.11731466,929.5351338,65.64828811,0.901691973,0
69.0952381,51.31333333,1369,56.36724387,0.96519918,0
35,61.24,379.6,49.04401154,1,0
50.0952381,52.82,359.6,91.32395382,0.785779178,0
31.66666667,42.57893117,155.2375832,73.58742552,0.458445519,1
28.88095238,63.14666667,234,77.68169336,0.70704116,0
31.23809524,42.86012268,210.9424746,64.80608196,0.999897241,0
48.52380952,42.98,122,86.58008658,0.845809913,0
31.02380952,33.01983897,288.4841031,71.66490001,0.941821575,1
74.5,38.04,1184,82.38152429,0.947231175,1
65.97619048,67.46666667,401.9,59.36147186,0.990604288,0
36.38095238,60.9,521.1,51.8037518,0.981531664,0
48.64285714,63.08666667,19.09,58.63997114,0.832035785,0
27.54761905,44.77456156,29.5034229,66.06299686,0.983871444,1
51.5,69.86666667,555.2,91.05339105,0.988694394,0
58.16666667,76,179,91.67592569,0.842284282,1
44.33333333,56.90666667,431.3,77.27272727,0.725390806,1
19.33333333,62.10205078,167.54911,99.9505739,0.885998487,1
50.97619048,74.66666667,285.3,94.34310988,0.765783225,1
60.66666667,58.26,1459,94.64165109,0.539061572,1
54.73809524,45.98666667,847.4,59.66810967,0.987888912,1
38.07142857,38.65800222,1157.340502,70.19147915,0.999797557,0
53.0952381,56.55333333,730.4,59.99278499,0.990292679,1
57.69047619,37.73333333,413.7,97.0613089,0.959853057,0
46.54761905,61.04666667,496.3,50.99206349,0.984477443,1
9.928571429,20.56059392,85.15133709,84.45742064,0.868385375,0
56.71428571,56.12666667,413.1,91.64877049,0.999759109,0
42.5,29.90605927,974.9926296,71.30444434,0.999923106,0
8.047619048,3.298288027,6.034935527,79.97232908,0.176378323,0
18.47619048,40.69739024,237.1966818,83.39907347,0.715487957,1
38.57142857,48.40896606,275.4791518,70.52703487,0.998088029,0
46.16666667,91.4,118.1,52.70562771,0.817186384,1
46.35714286,58.63333333,451.5,75.82972583,0.712336436,0
48.04761905,38.34868113,799.2727683,66.52161542,0.931206584,0
29.30952381,54.85333333,301.8,74.71139971,0.529641128,0
46.97619048,64.5,226.2,77.9040404,0.74558356,0
56.61904762,55.40666667,2838,89.73665224,0.865877075,0
58.61904762,60.43333333,727.7,91.43217893,0.841052734,1
53.66666667,46.68666667,509.6,95.55157637,0.998150771,0
68.71428571,62.43333333,1282,89.86291486,0.993516134,0
45.78571429,57.96666667,766.1,53.12049062,0.999175058,0
53.04761905,68.53333333,73.82,63.88888889,0.969937011,1
32.07142857,49.26666667,300.6,77.48663649,0.985900425,0
10.64285714,27.75730642,86.48400317,81.27811872,0.825516471,0
62.5,48.78666667,1031,88.54102823,0.978241625,1
52.57142857,56.92,719.9,92.4063732,0.939420734,1
39.30952381,34.25855255,447.0893916,79.95155977,0.316812098,1
40.95238095,61.36,647.5,52.3989899,0.947860887,1
36.5,64.40666667,91.15,50.64935065,0.847619795,0
40.38095238,20.39680608,720.2017971,80.82299492,0.958634734,1
72.95238095,50.32,457.3,53.4992785,0.916838009,0
46.19047619,59.48666667,328,85.94832193,0.624855536,1
33.14285714,63.05333333,299.3,74.94588745,0.659227688,1
63.26190476,41.12,65.83,98.16108777,0.98480261,1
62.85714286,48.02,1165,96.75324675,0.902708761,0
17.61904762,25.99819183,149.0190215,83.80476006,0.902485364,0
49.78571429,44.92,727.6,91.48661502,0.995202813,0
60.04761905,62.98,517.7,94.67893218,0.585952235,1
72.28571429,54.02,1235,83.23500171,0.996429032,0
36.11904762,63.03333333,257.7,78.59822078,0.970093131,0
54.73809524,51.26666667,616.9,59.83044733,0.997549877,0
36.5952381,65.8,169.8,80.35459297,0.81868527,1
61.23809524,64.01333333,868.8,91.1976912,0.995368811,0
37.57142857,60.30666667,70.48,52.0021645,0.974279195,0
44.92857143,72.26666667,304.1,75.45093795,0.608882056,1
37.02380952,30.83504486,604.0690258,64.02374481,0.986619771,0
